start_time_ms,open,high,low,close,volume,turnover
1768161600000,90642.8,91000,90176.4,90962.6,7234.038,655153757.0305
1768176000000,90962.6,92500,90624.7,91773,15602.56,1430843688.2762
1768190400000,91773,92250,91339.9,91363.1,6778.189,622571349.6747
1768204800000,91363.1,91592.7,90309,90572.2,12178.77,1105128367.5948
1768219200000,90572.2,91650,90068,91634.2,17156.291,1559101971.6569
1768233600000,91634.2,92300,90955.9,91820.9,19419.433,1781532156.2366
1768248000000,91820.9,92018.3,90875.6,91248.7,6474.709,591400614.1906
1768262400000,91248.7,91517.8,91003,91380.8,5446.222,497108166.6291
1768276800000,91380.8,92248,91299.8,91920,9836.125,903621542.3494
1768291200000,91920,92660,91893.1,91964.5,9208.92,849609243.1222
1768305600000,91964.5,93415,91717.5,93414.9,24161.622,2233780648.5312
1768320000000,93414.9,94210,93034.6,94180,18397.722,1721285760.179
1768334400000,94180,96654,94026.2,95389.5,29607.522,2815666897.9507
1768348800000,95389.5,95680,95099,95675.6,7836.25,747409527.5483
1768363200000,95675.6,95774.6,94509,95189,10310.997,979903892.4413
1768377600000,95189,95317.5,94694.3,94760.3,5894.97,560085435.9516
1768392000000,94760.3,97090.1,94635.3,96708.6,24720.534,2376351426.4637
1768406400000,96708.6,97750.2,96200,97216.4,25726.2,2498136262.3795
1768420800000,97216.4,97963.2,96735.2,96900,11436.665,1113534850.9131
1768435200000,96900,96948.3,95714.3,95933,9320.991,897956326.7863
1768449600000,95933,96714.2,95913,96597.1,6921.176,666603724.4323
1768464000000,96597.1,97174.5,96235.2,96530.9,7392.045,715217684.1377
1768478400000,96530.9,97113.1,95347.7,96694.8,20815.988,2001884258.7853
1768492800000,96694.8,97034.9,95100,95458.6,16316.223,1568445596.7091
1768507200000,95458.6,95835,95071.8,95559.9,6805.541,649286546.4143
1768521600000,95559.9,95818.2,95268.5,95296.6,4576.145,437128329.7701
1768536000000,95296.6,95800,95072.9,95621.6,5963.181,569205997.1792
1768550400000,95621.6,95819,95201.6,95377.5,4386.131,418890250.3436
1768564800000,95377.5,95767.4,94241.3,94544.4,17451.654,1656762817.4112
1768579200000,94544.4,95206.5,94452.6,94967.4,8927.072,846739800.268
1768593600000,94967.4,95557.6,94629.7,95504.9,5590.94,532833593.0155
1768608000000,95504.9,95553.6,95139.4,95319.1,2109.09,201080964.8843
1768622400000,95319.1,95341.3,94989.1,95053.4,1892.477,180122570.8889
1768636800000,95053.4,95269,94967.9,95269,1819.168,173110623.5933
1768651200000,95269,95653.3,95140.8,95530,3285.175,313422441.2447
1768665600000,95530,95530,95164,95247.2,2911.372,277504825.686
1768680000000,95247.2,95378.9,94970.1,95103,2605.045,247883071.3712
1768694400000,95103,95198.6,94816.4,95154.6,3300.283,313575275.9553
1768708800000,95154.6,95220,94980,94988,1867.54,177584961.6521
1768723200000,94988,95269,94973.9,95137.8,2009.678,191166767.5247
1768737600000,95137.8,95339.9,94840.9,95060,3938.732,374381111.6117
1768752000000,95060,95480,95013.9,95328.2,2793.916,266158077.8043
1768766400000,95328.2,95490.5,93545,93624.6,12802.867,1208754891.8821
1768780800000,93624.6,93624.6,91800.2,92636.7,25618.104,2372202298.3252
1768795200000,92636.7,92814.5,92340.1,92780.1,4472.02,413973126.3742
1768809600000,92780.1,93314,92631.3,93144.7,7006.585,651805498.9227
1768824000000,93144.7,93190.1,92648.3,93010.1,6157.741,572095872.9083
1768838400000,93010.1,93377,92869.7,93050.7,5237.327,487737526.0089
1768852800000,93050.7,93299.9,92111.2,92584.3,7551.571,699616570.1216
1768867200000,92584.3,92847.1,92203.1,92396.4,5911.463,547027362.8319
1768881600000,92396.4,92435.6,90720.5,91124.9,20423.45,1867281053.9084
1768896000000,91124.9,91415.9,90610.1,91177.3,8023.061,730420304.0311
1768910400000,91177.3,91339,89800.5,90635.2,23899.824,2164467634.5652
1768924800000,90635.2,90920,89228.2,89680.8,17545.452,1576221885.7605
1768939200000,89680.8,89826,87773.1,88379.9,18179.241,1612297540.1722
1768953600000,88379.9,89560,88202.2,89382.6,7733.043,687952994.8177
1768968000000,89382.6,90099.6,89048.3,89175,7923.922,709833557.5244
1768982400000,89175,89452.7,88642.2,88750.9,6026.058,536966085.9081
1768996800000,88750.9,90542.2,88145.2,90235.2,26399.579,2360285109.7283
1769011200000,90235.2,90440.3,87212,90329.5,38191.097,3389047391.0386
1769025600000,90329.5,90361.5,89311.5,89410.1,12710.375,1142500822.776
1769040000000,89410.1,90337.9,89410,89849.5,7424.724,667751033.8474
1769054400000,89849.5,90174.1,89747,89772.6,4898.493,440691663.8416
1769068800000,89772.6,90100,89701.9,89895,3603.998,324114989.6175
1769083200000,89895,90296.8,88462.3,88945.4,21692.28,1937044449.7519
1769097600000,88945.4,89883.9,88621,89730.9,12710.726,1135060853.4231
1769112000000,89730.9,89909.2,89104,89511.7,5684.972,508546321.7228
1769126400000,89511.7,89946,89399,89896,3551.598,318610363.7911
1769140800000,89896,90062.7,89353.3,89483.2,4411.397,395438467.5424
1769155200000,89483.2,89582.2,88806.8,89168.3,6821.036,607955603.4942
1769169600000,89168.3,89822.8,88500,89707.1,13520.938,1204895904.9514
