start_time_ms,open,high,low,close,volume,turnover
1778921100000,78426.1,78426.1,78332.8,78380.8,274.104,21480409.2569
1778922000000,78380.8,78400,78182.4,78209.6,708.724,55480706.7403
1778922900000,78209.6,78230.7,77839.4,78021.6,3258.374,254178454.2539
1778923800000,78021.6,78154,77990,78077.6,456.557,35652592.7511
1778924700000,78077.6,78172,77965.7,78040,404.219,31553154.1485
1778925600000,78040,78063.6,77765.5,77879.2,1258.636,98002534.0419
1778926500000,77879.2,77927.1,77601,77734.8,1094.434,85089523.339
1778927400000,77734.8,77953.7,77721.9,77864,673.305,52420310.4066
1778928300000,77864,77954,77841.1,77929.4,278.231,21676340.7568
1778929200000,77929.4,78072.2,77929.3,78044.7,484.926,37833577.3276
1778930100000,78044.7,78139,78025.2,78104.6,321.706,25120824.7868
1778931000000,78104.6,78160,78063.7,78124.9,227.86,17800655.6129
1778931900000,78124.9,78138,78039.2,78041.1,196.169,15315802.0595
1778932800000,78041.1,78100,78001.9,78048.7,247.744,19337934.387
1778933700000,78048.7,78049.1,77866.8,77957.6,411.991,32114064.3036
1778934600000,77957.6,78050,77957.6,78035.9,204.371,15944586.2954
1778935500000,78035.9,78087.4,77972.8,77973.3,226.744,17693468.8774
1778936400000,77973.3,77989.9,77842.3,77864.1,240.341,18729317.6507
1778937300000,77864.1,77965,77830.6,77935,211.172,16448527.6017
1778938200000,77935,77954.4,77795.4,77876,256.668,19985425.0698
1778939100000,77876,77993.9,77856.7,77993.8,184.607,14384558.5753
1778940000000,77993.8,78026.6,77850.9,77926.8,190.025,14808567.7669
1778940900000,77926.8,78035.9,77861.2,77958.9,354.13,27599444.0954
1778941800000,77958.9,78195.6,77958.9,78183.1,501.587,39174968.5311
1778942700000,78183.1,78318,78060.1,78090,870.784,68095949.9531
1778943600000,78090,78195,78033,78092.5,299.061,23360315.2973
1778944500000,78092.5,78162.6,78041.6,78088.8,149.676,11689562.5035
1778945400000,78088.8,78206.8,78088.8,78183,282.794,22105698.745
1778946300000,78183,78253.8,78172.4,78189.9,166.908,13053803.4174
1778947200000,78189.9,78337.4,78140.3,78207.4,801.005,62653592.7602
1778948100000,78207.4,78300,78167.6,78244.9,241.557,18904048.0588
1778949000000,78244.9,78281,78072.9,78123.2,986.631,77145166.5725
1778949900000,78123.2,78191.8,78105.9,78163.5,169.757,13266365.8342
1778950800000,78163.5,78245.8,78160.9,78230,135.883,10627210.4416
1778951700000,78230,78289.7,78182.8,78254.6,131.181,10264863.812
1778952600000,78254.6,78289.7,78226.8,78234.5,130.136,10183908.031
1778953500000,78234.5,78267.3,78162.6,78162.7,157.299,12302039.3928
1778954400000,78162.7,78218.3,78139.8,78171.7,182.408,14257890.0737
1778955300000,78171.7,78189.9,78106.9,78172.2,212.143,16575700.1837
1778956200000,78172.2,78240,78151.2,78216.8,149.786,11711155.671
1778957100000,78216.8,78297.3,78187.3,78197.2,117.005,9154670.7976
1778958000000,78197.2,78233.2,78167.8,78208.1,105.845,8277831.1969
1778958900000,78208.1,78266.3,78183.2,78241.8,100.494,7861104.8898
1778959800000,78241.8,78266.8,78220.2,78223.9,75.913,5939350.18
1778960700000,78223.9,78268.8,78190.5,78226.9,99.297,7768834.5017
1778961600000,78226.9,78265.3,78216.9,78255.8,73.212,5728598.6759
1778962500000,78255.8,78288.4,78235.5,78235.5,81.663,6391773.2095
1778963400000,78235.5,78246,78162.3,78194.3,185.235,14485724.8568
1778964300000,78194.3,78238.5,78177.6,78218.1,122.508,9581847.1455
1778965200000,78218.1,78274.9,78195.1,78270.5,152.889,11962286.2156
1778966100000,78270.5,78270.5,78191.4,78242.6,139.563,10918857.3018
1778967000000,78242.6,78273.3,78169.8,78252.8,173.402,13564721.5644
1778967900000,78252.8,78274.9,78209.1,78229.1,82.454,6451734.6861
1778968800000,78229.1,78251.4,78137.7,78202.9,249.097,19471942.7725
1778969700000,78202.9,78253.4,78202.9,78226.3,185.285,14494899.0475
1778970600000,78226.3,78245.8,78178.6,78191.8,79.079,6185092.8515
1778971500000,78191.8,78195.6,78140.4,78140.4,99.469,7775757.3907
1778972400000,78140.4,78172.4,78113.9,78155.6,122.132,9544493.4642
1778973300000,78155.6,78236.6,78155.6,78190.1,64.562,5048407.5527
1778974200000,78190.1,78219.9,78164,78186,66.194,5175729.0255
1778975100000,78186,78200,78084.1,78106.5,153.415,11986345.7424
1778976000000,78106.5,78207.1,78106.5,78154.3,191.309,14956033.3845
1778976900000,78154.3,78190.2,78100,78166.2,114.769,8967954.3673
1778977800000,78166.2,78198.9,78079.4,78101.4,110.643,8644613.4509
1778978700000,78101.4,78119.8,77762.4,77919.2,970.524,75634682.0801
1778979600000,77919.2,78080,77786,78010.4,663.486,51698285.1429
1778980500000,78010.4,78061.3,77868,77945.9,209.803,16358114.6102
1778981400000,77945.9,77973.6,77675,77759.2,831.002,64660336.6842
1778982300000,77759.2,77846.1,77682.1,77682.1,351.93,27367175.2087
1778983200000,77682.1,77899.9,77677.1,77829.4,457.628,35595512.96
1778984100000,77829.4,77899.2,77793.8,77862,134.058,10435156.6404
1778985000000,77862,77900,77810.7,77874.2,168.382,13111332.3798
1778985900000,77874.2,77893.6,77810.6,77854.3,140.277,10921244.5006
1778986800000,77854.3,77985.1,77846.6,77929.1,164.919,12851590.9522
1778987700000,77929.1,77981.7,77920.5,77967.9,163.947,12779646.3301
1778988600000,77967.9,78039.4,77940.7,77988.7,166.906,13016888.2061
1778989500000,77988.7,78050,77954.7,77984.9,110.688,8633414.7465
1778990400000,77984.9,78049.3,77956.4,78007.9,118.633,9254043.4818
1778991300000,78007.9,78138.7,78007.9,78052,279.206,21798903.5928
1778992200000,78052,78165,78000.7,78140.3,452.314,35331158.7404
1778993100000,78140.3,78165,78109.1,78112.6,242.879,18978458.5888
1778994000000,78112.6,78284.4,78100,78200,394.699,30871346.2617
1778994900000,78200,78220.7,78134.2,78139.9,128.091,10013183.3674
1778995800000,78139.9,78178,78114.1,78122,188.306,14715179.4836
1778996700000,78122,78144.9,78069.8,78090.9,199.704,15596789.2583
1778997600000,78090.9,78175.9,78090.9,78157,110.597,8641998.8363
1778998500000,78157,78175.6,77974.9,78046.9,318.828,24884694.8231
1778999400000,78046.9,78093.5,78002.8,78005.2,177.46,13849508.7112
1779000300000,78005.2,78073.7,78005.2,78073.7,131.514,10262538.0933
1779001200000,78073.7,78083.9,78034,78055.8,126.33,9860978.1514
1779002100000,78055.8,78118.2,78018,78083.7,205.648,16054778.9516
1779003000000,78083.7,78175.7,78064.1,78119.7,213.602,16688057.8196
1779003900000,78119.7,78160,78118,78142.9,215.888,16868445.2873
1779004800000,78142.9,78157,78106,78113.5,118.755,9277587.7433
1779005700000,78113.5,78119.6,78022.6,78037.6,198.47,15491212.7003
1779006600000,78037.6,78079,77995.2,78071.7,121.49,9480522.6473
1779007500000,78071.7,78074.6,78037.3,78058.5,64.227,5013300.8677
1779008400000,78058.5,78108.9,78042.6,78096.2,100.358,7835599.3771
1779009300000,78096.2,78124.2,78060.1,78115.3,118.904,9286008.0952
1779010200000,78115.3,78115.3,78057.1,78087.3,66.941,5226799.6907
1779011100000,78087.3,78271.3,78087.3,78208.6,493.392,38581285.8198
1779012000000,78208.6,78494.9,78205.8,78400.1,1105.917,86674300.1198
1779012900000,78400.1,78569.9,78360,78482.4,813.339,63817848.4782
1779013800000,78482.4,78503.4,78376.5,78439.6,420.98,33023748.3381
1779014700000,78439.6,78446.5,78382.4,78430,211.67,16596810.4633
1779015600000,78430,78441,78315.2,78323.2,206.754,16202709.8253
1779016500000,78323.2,78347.4,78255,78309.7,352.629,27611060.6265
1779017400000,78309.7,78403,78252.8,78369.1,247.997,19427662.1323
1779018300000,78369.1,78435.8,78350,78382.9,213.382,16726764.8554
1779019200000,78382.9,78425,78332.4,78357.7,182.13,14274500.8064
1779020100000,78357.7,78410,78310.2,78395.2,160.294,12561739.8767
1779021000000,78395.2,78528.7,78375.8,78448.9,348.719,27361678.8784
1779021900000,78448.9,78465.8,78280.7,78330.5,278.537,21826888.5102
1779022800000,78330.5,78330.5,78214.6,78217.9,340.461,26644471.9603
1779023700000,78217.9,78260.9,78134,78260.9,489.467,38273415.5737
1779024600000,78260.9,78308,78205.2,78227.8,233.779,18294232.2798
1779025500000,78227.8,78259.5,78137,78172.1,182.042,14235520.6415
1779026400000,78172.1,78183.7,78003.4,78035.5,578.435,45169422.2752
1779027300000,78035.5,78082.1,77792.2,77996.5,1512.878,117901216.5209
1779028200000,77996.5,78036,77909.1,77970.7,271.88,21198544.368
1779029100000,77970.7,78060,77970.7,78004.1,203.857,15903708.1715
1779030000000,78004.1,78087.1,77960.1,78050,186.859,14582142.9558
1779030900000,78050,78050.1,77872.2,77952.4,352.495,27479329.8808
1779031800000,77952.4,78028.5,77925.9,77989.6,239.952,18712598.2259
1779032700000,77989.6,78034.3,77965.2,78002.8,87.247,6805455.8352
1779033600000,78002.8,78105.4,78002.8,78021.1,260.993,20373838.2306
1779034500000,78021.1,78107.7,78000.5,78107.7,174.191,13598170.2066
1779035400000,78107.7,78165,78067,78135.1,201.758,15759810.9981
1779036300000,78135.1,78135.1,77988.6,77996.2,208.306,16257990.7848
1779037200000,77996.2,78014.3,77844.7,77881.6,471.172,36717207.6644
1779038100000,77881.6,77955,77781.6,77946,690.59,53779252.475
1779039000000,77946,78018.8,77864.7,78018.8,240.502,18745599.3675
1779039900000,78018.8,78062,77980.4,78050.8,166.23,12970061.8297
1779040800000,78050.8,78213.8,78030.6,78092.4,352.724,27562352.6123
1779041700000,78092.4,78109.9,77968.6,78096.7,180.514,14089163.0511
1779042600000,78096.7,78142.5,78081,78085.5,189.33,14786969.1213
1779043500000,78085.5,78240,78077,78225.8,162.084,12669962.7358
1779044400000,78225.8,78264,78188.1,78222,177.043,13848380.7704
1779045300000,78222,78273.2,78186.1,78190.3,110.896,8674457.5626
1779046200000,78190.3,78393.5,78172.1,78344.1,367.521,28785902.0482
1779047100000,78344.1,78444.4,78314.5,78370,349.916,27429942.9797
1779048000000,78370,78403.2,78290.7,78300,141.852,11112805.7252
1779048900000,78300,78310.7,78209,78254.5,196.872,15406075.558
1779049800000,78254.5,78335.4,78197.3,78248.9,307.205,24037155.7831
1779050700000,78248.9,78267.4,78225.2,78234.7,66.579,5209958.8283
1779051600000,78234.7,78265.4,78190.3,78265.3,132.829,10390486.3195
1779052500000,78265.3,78418.2,78230.1,78395.8,237.978,18642399.9422
1779053400000,78395.8,78457.1,78323.6,78386.7,263.838,20682080.2297
1779054300000,78386.7,78446.6,78350,78369.1,503.312,39463252.6767
1779055200000,78369.1,78376,77891.1,78086.7,1793.884,140067564.0891
1779056100000,78086.7,78117.2,77894.7,77954.5,593.02,46248020.9123
1779057000000,77954.5,78091,77899.4,78012.1,249.514,19461773.8121
1779057900000,78012.1,78012.1,77777,77959.9,688.838,53640808.5987
1779058800000,77959.9,77967,77717,77812.1,876.948,68255950.0008
1779059700000,77812.1,77940,77629.8,77786.9,686.76,53400313.6709
1779060600000,77786.9,77854.7,76671.5,77212.6,8283.478,638984483.421
1779061500000,77212.6,77500,77077,77416.4,1942.903,150174798.7408
